timestamp_ms,tau_cmd_Nm,pos_rad,vel_rad_s,tau_feedback_Nm,Tmos_C,Tcoil_C,label
0,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
5,0.00000,-0.11502,-0.00733,0.00244,32.00000,30.00000,tau_0
10,0.00000,-0.11502,-0.00733,-0.00244,32.00000,30.00000,tau_0
15,0.00000,-0.11502,-0.00733,-0.00244,32.00000,30.00000,tau_0
20,0.00000,-0.11502,-0.00733,-0.00244,32.00000,30.00000,tau_0
25,0.00000,-0.11502,-0.00733,-0.00244,32.00000,30.00000,tau_0
30,0.00000,-0.11502,-0.00733,-0.00244,32.00000,30.00000,tau_0
35,0.00000,-0.11502,-0.00733,-0.00244,32.00000,30.00000,tau_0
40,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
45,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
50,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
55,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
60,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
65,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
70,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
75,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
80,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
85,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
91,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
96,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
101,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
106,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
111,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
116,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
121,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
126,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
131,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
136,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
141,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
146,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
151,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
156,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
161,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
166,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
171,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
176,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
182,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
187,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
192,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
197,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
202,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
207,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
212,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
217,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
222,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
227,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
232,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
237,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
242,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
247,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
252,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
257,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
262,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
267,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
272,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
278,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
283,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
288,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
293,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
298,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
303,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
308,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
313,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
318,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
323,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
328,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
333,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
338,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
343,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
348,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
353,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
358,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
363,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
369,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
374,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
379,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
384,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
389,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
394,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
399,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
404,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
409,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
414,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
419,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
424,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
429,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
434,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
439,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
444,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
449,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
454,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
459,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
465,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
470,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
475,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
480,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
485,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
490,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
495,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
500,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
505,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
510,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
515,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
520,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
525,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
530,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
535,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
540,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
545,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
550,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
555,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
561,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
566,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
571,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
576,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
581,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
586,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
591,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
596,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
601,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
606,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
611,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
616,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
621,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
626,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
631,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
636,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
641,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
646,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
652,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
657,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
662,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
667,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
672,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
677,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
682,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
687,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
692,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
697,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
702,0.00000,-0.11502,-0.00733,-0.00244,32.00000,30.00000,tau_0
707,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
712,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
717,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
722,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
727,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
732,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
737,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
743,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
748,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
753,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
758,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
763,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
768,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
773,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
778,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
783,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
788,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
793,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
798,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
803,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
808,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
813,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
818,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
823,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
828,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
834,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
839,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
844,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
849,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
854,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
859,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
864,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
869,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
874,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
879,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
884,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
889,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
894,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
899,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
904,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
909,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
914,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
919,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
924,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
930,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
935,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
940,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
945,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
950,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
955,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
960,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
965,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
970,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
975,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
980,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
985,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
990,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
995,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1000,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1005,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1010,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1015,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1021,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1026,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1031,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1036,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1041,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1046,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1051,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1056,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1061,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1066,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1071,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
1076,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1081,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1086,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1091,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1096,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1101,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1107,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1112,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1117,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1122,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1127,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
1132,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1137,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1142,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1147,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1152,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1157,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1162,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1167,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1172,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1177,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1182,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1187,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1192,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1198,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1203,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
1208,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1213,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
1218,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1223,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1228,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1233,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1238,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1243,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
1248,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1253,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1258,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1263,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1268,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1273,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1278,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1284,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1289,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1294,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1299,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
1304,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1309,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1314,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
1319,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
1324,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1329,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1334,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1339,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1344,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
1349,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1354,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
1359,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1364,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1369,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
1375,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1380,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1385,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1390,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1395,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1400,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1405,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1410,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1415,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1420,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1425,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1430,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1435,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1440,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1445,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1450,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1455,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1460,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1466,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
1471,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1476,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1481,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1486,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1491,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1496,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1501,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1506,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1511,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
1516,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1521,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
1526,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
1531,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1536,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1541,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1546,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1551,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1557,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1562,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
1567,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
1572,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1577,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1582,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1587,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1592,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
1597,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
1602,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1607,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1612,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1617,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1622,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1627,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1632,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1637,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1643,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
1648,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1653,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1658,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1663,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1668,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1673,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1678,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1683,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1688,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1693,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1698,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1703,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1708,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1713,0.00000,-0.11502,-0.00733,-0.01221,32.00000,30.00000,tau_0
1718,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1723,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1728,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
1734,0.00000,-0.11502,-0.00733,-0.00733,32.00000,30.00000,tau_0
