timestamp_ms,q_cmd_rad,q_actual_rad,q_error_rad,vel_rad_s,tau_feedback_Nm,contact_tau,contact_pos,label
5435,4.36366,4.29179,0.07187,0.05128,0.29060,0,1,hard
5441,4.36366,4.29217,0.07149,0.06594,0.28083,0,1,hard
5446,4.36366,4.29293,0.07073,0.09524,0.26618,0,1,hard
5451,4.36366,4.29370,0.06996,0.10989,0.23687,0,1,hard
5456,4.36366,4.29408,0.06958,0.05128,0.24176,0,1,hard
5461,4.36366,4.29408,0.06958,0.00733,0.26618,0,1,hard
5466,4.36366,4.29408,0.06958,0.00733,0.28572,0,1,hard
5471,4.36366,4.29408,0.06958,0.03663,0.29548,0,1,hard
5476,4.36366,4.29408,0.06958,0.00733,0.29548,0,1,hard
5481,4.36366,4.29408,0.06958,0.00733,0.30525,0,1,hard
5486,4.36366,4.29446,0.06920,0.00733,0.31013,0,1,hard
5491,4.36366,4.29446,0.06920,0.00733,0.31502,0,1,hard
5496,4.36366,4.29446,0.06920,0.00733,0.31502,0,1,hard
5501,4.36366,4.29446,0.06920,-0.00733,0.31502,1,1,hard
5506,4.36366,4.29446,0.06920,-0.00733,0.31502,1,1,hard
5511,4.36366,4.29446,0.06920,-0.00733,0.31502,1,1,hard
5516,4.36366,4.29446,0.06920,0.00733,0.31990,1,1,hard
5521,4.36366,4.29446,0.06920,-0.00733,0.31990,1,1,hard
5527,4.36366,4.29446,0.06920,-0.00733,0.31990,1,1,hard
5532,4.36366,4.29446,0.06920,-0.00733,0.31990,1,1,hard
5537,4.36366,4.29446,0.06920,-0.00733,0.31990,1,1,hard
5542,4.36366,4.29446,0.06920,-0.00733,0.31990,1,1,hard
5547,4.36366,4.29446,0.06920,-0.00733,0.31990,1,1,hard
5552,4.36366,4.29446,0.06920,-0.00733,0.31990,1,1,hard
5557,4.36366,4.29446,0.06920,-0.00733,0.32479,1,1,hard
5562,4.36366,4.29446,0.06920,-0.00733,0.32479,1,1,hard
5567,4.36366,4.29446,0.06920,-0.00733,0.31990,1,1,hard
5572,4.36366,4.29446,0.06920,-0.00733,0.32479,1,1,hard
5577,4.36366,4.29446,0.06920,-0.00733,0.32479,1,1,hard
5582,4.36366,4.29446,0.06920,-0.00733,0.31990,1,1,hard
5587,4.36366,4.29446,0.06920,-0.00733,0.32479,1,1,hard
5592,4.36366,4.29446,0.06920,-0.00733,0.32479,1,1,hard
5597,4.36366,4.29446,0.06920,-0.00733,0.32479,1,1,hard
5602,4.36366,4.29446,0.06920,-0.00733,0.31990,1,1,hard
5607,4.36366,4.29446,0.06920,-0.00733,0.31990,1,1,hard
5612,4.36366,4.29446,0.06920,-0.00733,0.32479,1,1,hard
5618,4.36366,4.29446,0.06920,-0.00733,0.32479,1,1,hard
5623,4.36366,4.29446,0.06920,-0.00733,0.32479,1,1,hard
5628,4.36366,4.29446,0.06920,-0.00733,0.31990,1,1,hard
5633,4.36366,4.29446,0.06920,-0.00733,0.31990,1,1,hard
5638,4.36366,4.29446,0.06920,-0.00733,0.32479,1,1,hard
5643,4.36366,4.29446,0.06920,-0.00733,0.32479,1,1,hard
5648,4.36366,4.29446,0.06920,-0.00733,0.32479,1,1,hard
5653,4.36366,4.29446,0.06920,-0.00733,0.32479,1,1,hard
5658,4.36366,4.29446,0.06920,-0.00733,0.32479,1,1,hard
5663,4.36366,4.29446,0.06920,-0.00733,0.32479,1,1,hard
5668,4.36366,4.29446,0.06920,-0.00733,0.32479,1,1,hard
5673,4.36366,4.29446,0.06920,-0.00733,0.31990,1,1,hard
5678,4.36366,4.29446,0.06920,-0.00733,0.32479,1,1,hard
5683,4.36366,4.29446,0.06920,-0.00733,0.32479,1,1,hard
5688,4.36366,4.29446,0.06920,-0.00733,0.32479,1,1,hard
5693,4.36366,4.29446,0.06920,-0.00733,0.32479,1,1,hard
5698,4.36366,4.29446,0.06920,-0.00733,0.31990,1,1,hard
5703,4.36366,4.29446,0.06920,-0.00733,0.31990,1,1,hard
5709,4.36366,4.29484,0.06882,-0.00733,0.31990,1,1,hard
5714,4.36366,4.29484,0.06882,-0.00733,0.32479,1,1,hard
5719,4.36366,4.29484,0.06882,-0.00733,0.32479,1,1,hard
5724,4.36366,4.29484,0.06882,-0.00733,0.32479,1,1,hard
5729,4.36366,4.29484,0.06882,-0.00733,0.32479,1,1,hard
5734,4.36366,4.29484,0.06882,-0.00733,0.32479,1,1,hard
5739,4.36366,4.29484,0.06882,-0.00733,0.32479,1,1,hard
5744,4.36366,4.29484,0.06882,-0.00733,0.32479,1,1,hard
5749,4.36366,4.29484,0.06882,-0.00733,0.32479,1,1,hard
5754,4.36366,4.29484,0.06882,-0.00733,0.31990,1,1,hard
5759,4.36366,4.29484,0.06882,-0.00733,0.32479,1,1,hard
5764,4.36366,4.29484,0.06882,-0.00733,0.32479,1,1,hard
5769,4.36366,4.29484,0.06882,-0.00733,0.32479,1,1,hard
5774,4.36366,4.29484,0.06882,-0.00733,0.31990,1,1,hard
5779,4.36366,4.29484,0.06882,-0.00733,0.32479,1,1,hard
5784,4.36366,4.29484,0.06882,-0.00733,0.32479,1,1,hard
5789,4.36366,4.29484,0.06882,-0.00733,0.31990,1,1,hard
5795,4.36366,4.29484,0.06882,-0.00733,0.31990,1,1,hard
5800,4.36366,4.29484,0.06882,-0.00733,0.31990,1,1,hard
5805,4.36366,4.29484,0.06882,-0.00733,0.32479,1,1,hard
5810,4.36366,4.29484,0.06882,-0.00733,0.32479,1,1,hard
5815,4.36366,4.29484,0.06882,-0.00733,0.31990,1,1,hard
5820,4.36366,4.29484,0.06882,-0.00733,0.31990,1,1,hard
5825,4.36366,4.29484,0.06882,-0.00733,0.32479,1,1,hard
5830,4.36366,4.29484,0.06882,-0.00733,0.31990,1,1,hard
5835,4.36366,4.29484,0.06882,-0.00733,0.31990,1,1,hard
5840,4.36366,4.29484,0.06882,-0.00733,0.31990,1,1,hard
5845,4.36366,4.29484,0.06882,-0.00733,0.32479,1,1,hard
5850,4.36366,4.29484,0.06882,-0.00733,0.31990,1,1,hard
5855,4.36366,4.29484,0.06882,-0.00733,0.31990,1,1,hard
5860,4.36366,4.29484,0.06882,-0.00733,0.31990,1,1,hard
5865,4.36366,4.29484,0.06882,-0.00733,0.31502,1,1,hard
5870,4.36366,4.29484,0.06882,-0.00733,0.31990,1,1,hard
5875,4.36366,4.29484,0.06882,-0.00733,0.31990,1,1,hard
5881,4.36366,4.29484,0.06882,0.00733,0.31990,1,1,hard
